Epoch,Loss,Val_F1,Val_AUC,Val_Precision,Val_Recall
1,0.0800691694021225,0.2845691382765531,0.685137085137085,0.16824644549763032,0.922077922077922
2,0.07802852988243103,0.3133047210300429,0.7317099567099568,0.18766066838046272,0.948051948051948
3,0.0748007744550705,0.38274932614555257,0.7611471861471862,0.24149659863945577,0.922077922077922
4,0.0733213871717453,0.42073170731707316,0.7872294372294372,0.2749003984063745,0.8961038961038961
5,0.06964648514986038,0.4842105263157895,0.8033549783549784,0.3317307692307692,0.8961038961038961
6,0.06846008449792862,0.5074626865671642,0.8194083694083695,0.35602094240837695,0.8831168831168831
7,0.06626056879758835,0.5059288537549407,0.8287878787878787,0.36363636363636365,0.8311688311688312
8,0.06547461450099945,0.5245901639344263,0.8349206349206348,0.38323353293413176,0.8311688311688312
9,0.06426822394132614,0.5169491525423728,0.839033189033189,0.3836477987421384,0.7922077922077922
10,0.06283839046955109,0.5191489361702127,0.8408730158730158,0.3860759493670886,0.7922077922077922
11,0.0621061846613884,0.5350877192982456,0.8426046176046176,0.40397350993377484,0.7922077922077922
12,0.06043805554509163,0.5374449339207048,0.8444805194805194,0.4066666666666667,0.7922077922077922
13,0.059785112738609314,0.5398230088495575,0.8458874458874459,0.40939597315436244,0.7922077922077922
14,0.06047625467181206,0.5398230088495575,0.8476551226551227,0.40939597315436244,0.7922077922077922
15,0.058053240180015564,0.5398230088495575,0.8486652236652236,0.40939597315436244,0.7922077922077922
16,0.05857016146183014,0.5398230088495575,0.8494949494949495,0.40939597315436244,0.7922077922077922
17,0.05844999849796295,0.5398230088495575,0.8502886002886003,0.40939597315436244,0.7922077922077922
18,0.05766167491674423,0.5398230088495575,0.8511183261183262,0.40939597315436244,0.7922077922077922
19,0.05741674825549126,0.5398230088495575,0.8521284271284272,0.40939597315436244,0.7922077922077922
20,0.05678577348589897,0.5398230088495575,0.8529581529581529,0.40939597315436244,0.7922077922077922
21,0.05701667442917824,0.5446428571428571,0.8540764790764791,0.41496598639455784,0.7922077922077922
22,0.05635280907154083,0.5446428571428571,0.8546897546897547,0.41496598639455784,0.7922077922077922
23,0.05666054040193558,0.5495495495495496,0.8553030303030303,0.4206896551724138,0.7922077922077922
24,0.05625676363706589,0.5495495495495496,0.8564213564213565,0.4206896551724138,0.7922077922077922
25,0.05481111258268356,0.5520361990950227,0.8573953823953824,0.4236111111111111,0.7922077922077922
26,0.056471556425094604,0.5495495495495496,0.8581529581529581,0.4206896551724138,0.7922077922077922
27,0.05422453209757805,0.5585585585585585,0.8591269841269842,0.42758620689655175,0.8051948051948052
28,0.054009582847356796,0.5662100456621004,0.8604978354978355,0.43661971830985913,0.8051948051948052
29,0.05542190745472908,0.5662100456621004,0.8615079365079366,0.43661971830985913,0.8051948051948052
30,0.05436008423566818,0.5806451612903226,0.8628427128427127,0.45,0.8181818181818182
31,0.053968049585819244,0.5821596244131455,0.8637085137085136,0.45588235294117646,0.8051948051948052
32,0.05444087088108063,0.5821596244131455,0.8646103896103896,0.45588235294117646,0.8051948051948052
33,0.05396387726068497,0.5781990521327014,0.8651515151515151,0.4552238805970149,0.7922077922077922
34,0.05399642884731293,0.5781990521327014,0.8658008658008658,0.4552238805970149,0.7922077922077922
35,0.05364283174276352,0.5727699530516432,0.8666305916305916,0.4485294117647059,0.7922077922077922
36,0.053313467651605606,0.5700934579439252,0.8675685425685427,0.44525547445255476,0.7922077922077922
37,0.05250836908817291,0.5700934579439252,0.8683982683982684,0.44525547445255476,0.7922077922077922
38,0.052334416657686234,0.5767441860465117,0.8693001443001444,0.4492753623188406,0.8051948051948052
39,0.05204275622963905,0.5662100456621004,0.870021645021645,0.43661971830985913,0.8051948051948052
40,0.05193443223834038,0.5675675675675675,0.8708152958152958,0.43448275862068964,0.8181818181818182
41,0.05223071202635765,0.5650224215246636,0.871897546897547,0.4315068493150685,0.8181818181818182
42,0.05225696414709091,0.5675675675675675,0.8727994227994228,0.43448275862068964,0.8181818181818182
43,0.05185944214463234,0.5739910313901345,0.874025974025974,0.4383561643835616,0.8311688311688312
44,0.05168696120381355,0.5855855855855856,0.8755050505050506,0.4482758620689655,0.8441558441558441
45,0.05141384154558182,0.5919282511210763,0.8763347763347763,0.4520547945205479,0.8571428571428571
46,0.05115671455860138,0.5972850678733032,0.8777777777777778,0.4583333333333333,0.8571428571428571
47,0.051352374255657196,0.593607305936073,0.8787518037518037,0.45774647887323944,0.8441558441558441
48,0.0510295145213604,0.5963302752293578,0.8796176046176046,0.46099290780141844,0.8441558441558441
49,0.05101857706904411,0.5963302752293578,0.8805916305916306,0.46099290780141844,0.8441558441558441
50,0.051031485199928284,0.5963302752293578,0.881096681096681,0.46099290780141844,0.8441558441558441
