Epoch,Loss,Val_F1,Val_AUC,Val_Precision,Val_Recall
1,0.08151677995920181,0.47244094488188976,0.8339249697458652,0.32085561497326204,0.8955223880597015
2,0.07920501381158829,0.4715447154471545,0.8417103670835014,0.3240223463687151,0.8656716417910447
3,0.07825566083192825,0.4810126582278481,0.8440500201694231,0.3352941176470588,0.8507462686567164
4,0.07741246372461319,0.4892703862660944,0.845865268253328,0.3433734939759036,0.8507462686567164
5,0.07581108808517456,0.4892703862660944,0.8469544171036709,0.3433734939759036,0.8507462686567164
6,0.07601312547922134,0.49122807017543857,0.8479225494150867,0.34782608695652173,0.835820895522388
7,0.07453843206167221,0.49557522123893805,0.8485276321097217,0.3522012578616352,0.835820895522388
8,0.07350894808769226,0.49557522123893805,0.8491327148043565,0.3522012578616352,0.835820895522388
9,0.07294642180204391,0.49777777777777776,0.8494554255748286,0.35443037974683544,0.835820895522388
10,0.07288645952939987,0.5045045045045045,0.8497377974989915,0.36129032258064514,0.835820895522388
11,0.07303222268819809,0.5114155251141552,0.8498184751916095,0.3684210526315789,0.835820895522388
12,0.07208024710416794,0.5137614678899083,0.8496571198063736,0.3708609271523179,0.835820895522388
13,0.07124976813793182,0.5116279069767442,0.8496167809600645,0.3716216216216216,0.8208955223880597
14,0.07026075571775436,0.5188679245283019,0.8507059298104074,0.3793103448275862,0.8208955223880597
15,0.07024957239627838,0.5188679245283019,0.8515127067365873,0.3793103448275862,0.8208955223880597
16,0.07002168893814087,0.5263157894736842,0.8520371117386043,0.3873239436619718,0.8208955223880597
17,0.0700262188911438,0.5314009661835749,0.8521581282775312,0.39285714285714285,0.8208955223880597
18,0.0701131522655487,0.5472636815920398,0.8522791448164582,0.41044776119402987,0.8208955223880597
19,0.06897628307342529,0.5527638190954773,0.8526018555869301,0.4166666666666667,0.8208955223880597
20,0.06870852410793304,0.5527638190954773,0.8534489713594191,0.4166666666666667,0.8208955223880597
21,0.06838338077068329,0.55,0.8541750705929811,0.41353383458646614,0.8208955223880597
22,0.06832153350114822,0.55,0.855183541750706,0.41353383458646614,0.8208955223880597
23,0.0678202211856842,0.5544554455445545,0.8562323517547398,0.4148148148148148,0.835820895522388
24,0.0685802549123764,0.5517241379310345,0.8577248890681727,0.4117647058823529,0.835820895522388
25,0.066932313144207,0.5544554455445545,0.8582492940701896,0.4148148148148148,0.835820895522388
26,0.0666218027472496,0.5615763546798029,0.8590964098426785,0.41911764705882354,0.8507462686567164
27,0.06646830588579178,0.5560975609756098,0.8595804759983865,0.41304347826086957,0.8507462686567164
28,0.06682948768138885,0.5560975609756098,0.8601452198467123,0.41304347826086957,0.8507462686567164
29,0.06639967113733292,0.5588235294117647,0.8610326744655104,0.41605839416058393,0.8507462686567164
30,0.0657883957028389,0.5643564356435643,0.8618797902379991,0.4222222222222222,0.8507462686567164
31,0.06447891145944595,0.5572139303482587,0.8624041952400162,0.417910447761194,0.835820895522388
32,0.06464496999979019,0.5544554455445545,0.8630092779346511,0.4148148148148148,0.835820895522388
33,0.06509627401828766,0.5544554455445545,0.86385639370714,0.4148148148148148,0.835820895522388
34,0.06416202336549759,0.5544554455445545,0.8649858814037918,0.4148148148148148,0.835820895522388
35,0.06471186876296997,0.5615763546798029,0.8657119806373538,0.41911764705882354,0.8507462686567164
36,0.06408564001321793,0.5615763546798029,0.8664380798709157,0.41911764705882354,0.8507462686567164
37,0.06300117820501328,0.5631067961165048,0.8674868898749496,0.4172661870503597,0.8656716417910447
38,0.06328927725553513,0.5631067961165048,0.8686163775716014,0.4172661870503597,0.8656716417910447
39,0.06316883116960526,0.5631067961165048,0.8693021379588544,0.4172661870503597,0.8656716417910447
40,0.06335381418466568,0.5658536585365853,0.8703106091165792,0.42028985507246375,0.8656716417910447
41,0.06343115866184235,0.5658536585365853,0.8714400968132311,0.42028985507246375,0.8656716417910447
42,0.06389562785625458,0.5658536585365853,0.8717628075837032,0.42028985507246375,0.8656716417910447
43,0.06276122480630875,0.5686274509803921,0.872448567970956,0.4233576642335766,0.8656716417910447
44,0.06252874433994293,0.5784313725490197,0.8734167002823718,0.4306569343065693,0.8805970149253731
45,0.06135234236717224,0.5812807881773399,0.8743848325937879,0.4338235294117647,0.8805970149253731
46,0.062098488211631775,0.5841584158415841,0.8754336425978216,0.43703703703703706,0.8805970149253731
47,0.061938799917697906,0.5841584158415841,0.8758773699072206,0.43703703703703706,0.8805970149253731
48,0.061217449605464935,0.5812807881773399,0.8765227914481646,0.4338235294117647,0.8805970149253731
49,0.06142526865005493,0.5812807881773399,0.8772488906817264,0.4338235294117647,0.8805970149253731
50,0.06083027273416519,0.5784313725490197,0.8776119402985074,0.4306569343065693,0.8805970149253731
