Epoch,Loss,Val_F1,Val_AUC,Val_Precision,Val_Recall
1,0.0818304494023323,0.26495726495726496,0.45350935828877004,0.2080536912751678,0.36470588235294116
2,0.07651840150356293,0.397212543554007,0.6241310160427808,0.28217821782178215,0.6705882352941176
3,0.07431648671627045,0.43853820598006643,0.7267379679144385,0.3055555555555556,0.7764705882352941
4,0.06989233195781708,0.47770700636942676,0.7769050802139037,0.32751091703056767,0.8823529411764706
5,0.06952528655529022,0.49019607843137253,0.8019050802139037,0.3393665158371041,0.8823529411764706
6,0.06727835536003113,0.5049833887043189,0.8150735294117647,0.35185185185185186,0.8941176470588236
7,0.06425817310810089,0.5152542372881356,0.8239973262032085,0.3619047619047619,0.8941176470588236
8,0.06188185513019562,0.5277777777777778,0.8303475935828877,0.37438423645320196,0.8941176470588236
9,0.06262899935245514,0.5323741007194245,0.8342914438502673,0.38341968911917096,0.8705882352941177
10,0.061857908964157104,0.5255474452554745,0.8372326203208557,0.38095238095238093,0.8470588235294118
11,0.0613471083343029,0.5243445692883895,0.8383021390374332,0.38461538461538464,0.8235294117647058
12,0.058962542563676834,0.5153846153846153,0.8387700534759358,0.38285714285714284,0.788235294117647
13,0.05890563875436783,0.5217391304347826,0.8397058823529412,0.39285714285714285,0.7764705882352941
14,0.057312969118356705,0.52,0.8403074866310161,0.3939393939393939,0.7647058823529411
15,0.05764307826757431,0.5224489795918368,0.8407754010695186,0.4,0.7529411764705882
16,0.057034365832805634,0.5245901639344263,0.8411096256684492,0.4025157232704403,0.7529411764705882
17,0.057194020599126816,0.5289256198347108,0.840975935828877,0.40764331210191085,0.7529411764705882
18,0.05608949437737465,0.5276595744680851,0.8409090909090909,0.41333333333333333,0.7294117647058823
19,0.0549219585955143,0.5344827586206896,0.8408756684491978,0.4217687074829932,0.7294117647058823
20,0.05578741431236267,0.5414847161572053,0.8409759358288771,0.4305555555555556,0.7294117647058823
21,0.054856929928064346,0.5511111111111111,0.8412098930481283,0.44285714285714284,0.7294117647058823
22,0.05420372635126114,0.5511111111111111,0.8414104278074865,0.44285714285714284,0.7294117647058823
23,0.055168431252241135,0.5511111111111111,0.8417780748663102,0.44285714285714284,0.7294117647058823
24,0.0533376969397068,0.5511111111111111,0.8424799465240641,0.44285714285714284,0.7294117647058823
25,0.05341707542538643,0.5511111111111111,0.8433155080213903,0.44285714285714284,0.7294117647058823
26,0.054589539766311646,0.5511111111111111,0.8440173796791444,0.44285714285714284,0.7294117647058823
27,0.054041847586631775,0.5511111111111111,0.8451537433155081,0.44285714285714284,0.7294117647058823
28,0.053986527025699615,0.5511111111111111,0.8460227272727272,0.44285714285714284,0.7294117647058823
29,0.05349350348114967,0.5550660792951542,0.8470254010695187,0.44366197183098594,0.7411764705882353
30,0.0527014434337616,0.5526315789473685,0.8476938502673798,0.4405594405594406,0.7411764705882353
31,0.05214238166809082,0.5478260869565217,0.8486965240641712,0.43448275862068964,0.7411764705882353
32,0.05223192274570465,0.5478260869565217,0.8493649732620321,0.43448275862068964,0.7411764705882353
33,0.05286689102649689,0.5541125541125541,0.8506684491978609,0.4383561643835616,0.7529411764705882
34,0.05358485132455826,0.5541125541125541,0.8516711229946524,0.4383561643835616,0.7529411764705882
35,0.052182331681251526,0.5541125541125541,0.8523729946524065,0.4383561643835616,0.7529411764705882
36,0.05213345214724541,0.5541125541125541,0.8530414438502674,0.4383561643835616,0.7529411764705882
37,0.05223725736141205,0.5579399141630901,0.8541109625668449,0.4391891891891892,0.7647058823529411
38,0.051635608077049255,0.5579399141630901,0.8549131016042781,0.4391891891891892,0.7647058823529411
39,0.052664101123809814,0.5579399141630901,0.8557152406417112,0.4391891891891892,0.7647058823529411
40,0.051272228360176086,0.5603448275862069,0.8566176470588236,0.4421768707482993,0.7647058823529411
41,0.05045566335320473,0.5665236051502146,0.8577874331550802,0.44594594594594594,0.7764705882352941
42,0.05092431232333183,0.5665236051502146,0.8586564171122995,0.44594594594594594,0.7764705882352941
43,0.04948851093649864,0.5689655172413793,0.8594251336898395,0.4489795918367347,0.7764705882352941
44,0.050606269389390945,0.5689655172413793,0.8601938502673797,0.4489795918367347,0.7764705882352941
45,0.050299905240535736,0.5689655172413793,0.861129679144385,0.4489795918367347,0.7764705882352941
46,0.05032084509730339,0.5689655172413793,0.8621657754010695,0.4489795918367347,0.7764705882352941
47,0.050235871225595474,0.5689655172413793,0.8633355614973262,0.4489795918367347,0.7764705882352941
48,0.0498754158616066,0.5714285714285714,0.8644050802139037,0.4520547945205479,0.7764705882352941
49,0.049350839108228683,0.5714285714285714,0.8650066844919786,0.4520547945205479,0.7764705882352941
50,0.05073394998908043,0.5775862068965517,0.8656082887700535,0.4557823129251701,0.788235294117647
