Epoch,Loss,Val_F1,Val_AUC,Val_Precision,Val_Recall
1,0.08092048764228821,0.4449760765550239,0.8587146786696673,0.28615384615384615,1.0
2,0.0767912045121193,0.4932249322493225,0.8595273818454614,0.32971014492753625,0.978494623655914
3,0.07529279589653015,0.5426829268292683,0.8600275068767191,0.37872340425531914,0.956989247311828
4,0.07430987060070038,0.5704918032786885,0.8599337334333583,0.41037735849056606,0.9354838709677419
5,0.0729413703083992,0.5882352941176471,0.8606526631657915,0.4336734693877551,0.9139784946236559
6,0.07280541956424713,0.6064981949458483,0.8613715928982245,0.45652173913043476,0.9032258064516129
7,0.0723656490445137,0.6029411764705882,0.8619654913728433,0.4581005586592179,0.8817204301075269
8,0.07208394259214401,0.599250936329588,0.8629032258064516,0.45977011494252873,0.8602150537634409
9,0.06919281929731369,0.6015037593984962,0.863684671167792,0.4624277456647399,0.8602150537634409
10,0.07031024992465973,0.5977011494252874,0.8641222805701425,0.4642857142857143,0.8387096774193549
11,0.06849320977926254,0.609375,0.8644661165291323,0.4785276073619632,0.8387096774193549
12,0.0679335668683052,0.6141732283464567,0.8649037259314829,0.484472049689441,0.8387096774193549
13,0.06582137197256088,0.6190476190476191,0.8653413353338335,0.49056603773584906,0.8387096774193549
14,0.06625766307115555,0.624,0.8657476869217304,0.4968152866242038,0.8387096774193549
15,0.06552322953939438,0.6184738955823293,0.8662165541385346,0.4935897435897436,0.8279569892473119
16,0.0657804012298584,0.6153846153846154,0.8663728432108028,0.4935064935064935,0.8172043010752689
17,0.06411807239055634,0.6097560975609756,0.8669354838709677,0.49019607843137253,0.8064516129032258
18,0.06449117511510849,0.6097560975609756,0.8673418354588647,0.49019607843137253,0.8064516129032258
19,0.0642438754439354,0.6097560975609756,0.867810702675669,0.49019607843137253,0.8064516129032258
20,0.0640394315123558,0.6097560975609756,0.8684358589647412,0.49019607843137253,0.8064516129032258
21,0.06277142465114594,0.6097560975609756,0.8689359839959989,0.49019607843137253,0.8064516129032258
22,0.0626424103975296,0.6097560975609756,0.8692485621405351,0.49019607843137253,0.8064516129032258
23,0.06308631598949432,0.6097560975609756,0.8696236559139785,0.49019607843137253,0.8064516129032258
24,0.06196580454707146,0.6153846153846154,0.8702800700175043,0.4935064935064935,0.8172043010752689
25,0.06266206502914429,0.6178861788617886,0.8707801950487623,0.49673202614379086,0.8172043010752689
26,0.06153096631169319,0.6229508196721312,0.8716241560390098,0.5033112582781457,0.8172043010752689
27,0.06092362478375435,0.6229508196721312,0.8725931482870718,0.5033112582781457,0.8172043010752689
28,0.06092851981520653,0.6255144032921811,0.8731245311327831,0.5066666666666667,0.8172043010752689
29,0.060645367950201035,0.6255144032921811,0.8737496874218554,0.5066666666666667,0.8172043010752689
30,0.06103187054395676,0.6255144032921811,0.8744998749687423,0.5066666666666667,0.8172043010752689
31,0.06004762649536133,0.636734693877551,0.8754063515878969,0.5131578947368421,0.8387096774193549
32,0.059784017503261566,0.636734693877551,0.8763128282070518,0.5131578947368421,0.8387096774193549
33,0.0602070651948452,0.636734693877551,0.8770005001250313,0.5131578947368421,0.8387096774193549
34,0.06009892746806145,0.6341463414634146,0.8776881720430109,0.5098039215686274,0.8387096774193549
35,0.058471422642469406,0.6341463414634146,0.8785008752188047,0.5098039215686274,0.8387096774193549
36,0.058582864701747894,0.6341463414634146,0.8792510627656913,0.5098039215686274,0.8387096774193549
37,0.059117961674928665,0.6396761133603239,0.8802200550137536,0.512987012987013,0.8494623655913979
38,0.05856100469827652,0.6451612903225806,0.8810952738184546,0.5161290322580645,0.8602150537634409
39,0.057863179594278336,0.6451612903225806,0.882189297324331,0.5161290322580645,0.8602150537634409
40,0.058164361864328384,0.642570281124498,0.8833145786446611,0.5128205128205128,0.8602150537634409
41,0.05720054358243942,0.642570281124498,0.8840335083770943,0.5128205128205128,0.8602150537634409
42,0.05649396404623985,0.648,0.8853775943985996,0.5159235668789809,0.8709677419354839
43,0.05732172355055809,0.6533864541832669,0.8862840710177544,0.5189873417721519,0.8817204301075269
44,0.05715630203485489,0.6533864541832669,0.8870030007501875,0.5189873417721519,0.8817204301075269
45,0.056095730513334274,0.6533864541832669,0.8880657664416104,0.5189873417721519,0.8817204301075269
46,0.05611172318458557,0.6533864541832669,0.8891285321330333,0.5189873417721519,0.8817204301075269
47,0.05639426037669182,0.6587301587301587,0.8905663915978995,0.5220125786163522,0.8924731182795699
48,0.055272385478019714,0.6613545816733067,0.8919104776194048,0.5253164556962026,0.8924731182795699
49,0.055225271731615067,0.6613545816733067,0.8931295323830958,0.5253164556962026,0.8924731182795699
50,0.05471419915556908,0.6640316205533597,0.8948487121780445,0.525,0.9032258064516129
