Epoch,Loss,Val_F1,Val_AUC,Val_Precision,Val_Recall
1,0.07643113285303116,0.20987654320987653,0.41989538938395976,0.2328767123287671,0.19101123595505617
2,0.07235812395811081,0.30303030303030304,0.5260880795557278,0.27522935779816515,0.33707865168539325
3,0.06917848438024521,0.3948497854077253,0.6812927805760042,0.3194444444444444,0.5168539325842697
4,0.06712312251329422,0.49612403100775193,0.779187653364329,0.378698224852071,0.7191011235955056
5,0.06374188512563705,0.5620437956204379,0.8180614748805373,0.41621621621621624,0.8651685393258427
6,0.06333455443382263,0.5797101449275363,0.8361746093245512,0.42780748663101603,0.898876404494382
7,0.060457661747932434,0.5860805860805861,0.8454410435231822,0.43478260869565216,0.898876404494382
8,0.059283215552568436,0.5830258302583026,0.8505424254165052,0.4340659340659341,0.8876404494382022
9,0.05829475075006485,0.587360594795539,0.8565801368978432,0.4388888888888889,0.8876404494382022
10,0.057551510632038116,0.5984848484848485,0.8605514658401137,0.4514285714285714,0.8876404494382022
11,0.056084997951984406,0.6062992125984252,0.8629407206509105,0.4666666666666667,0.8651685393258427
12,0.05563906207680702,0.6031746031746031,0.8652331137801885,0.4662576687116564,0.8539325842696629
13,0.05548049509525299,0.608,0.8660402944595118,0.4720496894409938,0.8539325842696629
14,0.05478120967745781,0.5959183673469388,0.8675255069094666,0.46794871794871795,0.8202247191011236
15,0.05445007234811783,0.6108786610878661,0.8684618364974817,0.4866666666666667,0.8202247191011236
16,0.054321762174367905,0.6160337552742616,0.8709156657626244,0.49324324324324326,0.8202247191011236
17,0.05379106104373932,0.6266094420600858,0.8725623143484438,0.5069444444444444,0.8202247191011236
18,0.05350267142057419,0.6228070175438597,0.8739183778897068,0.5107913669064749,0.797752808988764
19,0.053476378321647644,0.6222222222222222,0.8745318352059925,0.5147058823529411,0.7865168539325843
20,0.05313463136553764,0.6160714285714286,0.8744672607516467,0.5111111111111111,0.7752808988764045
21,0.0525541827082634,0.6216216216216216,0.8755327392483534,0.518796992481203,0.7752808988764045
22,0.05281417444348335,0.6181818181818182,0.8764044943820225,0.5190839694656488,0.7640449438202247
23,0.05140005052089691,0.6210045662100456,0.8772439622885186,0.5230769230769231,0.7640449438202247
24,0.05162188410758972,0.6210045662100456,0.8782448663308795,0.5230769230769231,0.7640449438202247
25,0.051853571087121964,0.6210045662100456,0.8792134831460674,0.5230769230769231,0.7640449438202247
26,0.05103451386094093,0.6272727272727273,0.8796655043264885,0.5267175572519084,0.7752808988764045
27,0.05084305256605148,0.6272727272727273,0.8801175255069095,0.5267175572519084,0.7752808988764045
28,0.05132755637168884,0.6272727272727273,0.880795557277541,0.5267175572519084,0.7752808988764045
29,0.05061671882867813,0.6244343891402715,0.8814735890481725,0.5227272727272727,0.7752808988764045
30,0.05085773393511772,0.6244343891402715,0.8821516208188042,0.5227272727272727,0.7752808988764045
31,0.050496313720941544,0.6216216216216216,0.8830233759524732,0.518796992481203,0.7752808988764045
32,0.05041250213980675,0.6278026905829597,0.8840565672220069,0.5223880597014925,0.7865168539325843
33,0.05029890313744545,0.6371681415929203,0.8848314606741573,0.5255474452554745,0.8089887640449438
34,0.0496315099298954,0.6431718061674009,0.885477205217616,0.5289855072463768,0.8202247191011236
35,0.04999569430947304,0.6403508771929824,0.8861229497610744,0.5251798561151079,0.8202247191011236
36,0.04905940964818001,0.6403508771929824,0.8868978432132248,0.5251798561151079,0.8202247191011236
37,0.0486263670027256,0.6403508771929824,0.8876404494382023,0.5251798561151079,0.8202247191011236
38,0.04847800359129906,0.6347826086956522,0.8887705023892548,0.5177304964539007,0.8202247191011236
39,0.0481862835586071,0.6406926406926406,0.8904817254294202,0.5211267605633803,0.8314606741573034
40,0.04833080992102623,0.6406926406926406,0.8917409272891644,0.5211267605633803,0.8314606741573034
41,0.04682609438896179,0.6406926406926406,0.8926449696500064,0.5211267605633803,0.8314606741573034
42,0.04698779433965683,0.6406926406926406,0.893775022601059,0.5211267605633803,0.8314606741573034
43,0.04704759269952774,0.6434782608695652,0.8949050755521116,0.524822695035461,0.8314606741573034
44,0.0475027896463871,0.6403508771929824,0.8953248095053598,0.5251798561151079,0.8202247191011236
45,0.046582333743572235,0.6403508771929824,0.8963580007748935,0.5251798561151079,0.8202247191011236
46,0.047253843396902084,0.6462882096069869,0.8975203409531191,0.5285714285714286,0.8314606741573034
47,0.04622354358434677,0.6521739130434783,0.8987795428128632,0.5319148936170213,0.8426966292134831
48,0.04661566764116287,0.6521739130434783,0.8995867234921865,0.5319148936170213,0.8426966292134831
49,0.046387914568185806,0.6521739130434783,0.9003616169443368,0.5319148936170213,0.8426966292134831
50,0.04586762934923172,0.6521739130434783,0.9010073614877955,0.5319148936170213,0.8426966292134831
