Epoch,Loss,Val_F1,Val_AUC,Val_Precision,Val_Recall
1,0.05674723908305168,0.5611510791366906,0.8568384347152267,0.4126984126984127,0.8764044943820225
2,0.057116325944662094,0.5811320754716981,0.8596797107064443,0.4375,0.8651685393258427
3,0.05588033050298691,0.5928853754940712,0.861778380472685,0.4573170731707317,0.8426966292134831
4,0.05654149502515793,0.6072874493927125,0.8631990184682939,0.47468354430379744,0.8426966292134831
5,0.05470991134643555,0.6192468619246861,0.8645227947823841,0.49333333333333335,0.8314606741573034
6,0.05321330204606056,0.6266094420600858,0.8665568900942787,0.5069444444444444,0.8202247191011236
7,0.05226260423660278,0.62882096069869,0.8674932196822938,0.5142857142857142,0.8089887640449438
8,0.05337418615818024,0.6283185840707964,0.8684618364974817,0.5182481751824818,0.797752808988764
9,0.05322844535112381,0.6283185840707964,0.871077101898489,0.5182481751824818,0.797752808988764
10,0.05164359137415886,0.6343612334801763,0.8721102931680227,0.5217391304347826,0.8089887640449438
11,0.05076144263148308,0.6343612334801763,0.8736277928451505,0.5217391304347826,0.8089887640449438
12,0.050270404666662216,0.631578947368421,0.8745641224331655,0.5179856115107914,0.8089887640449438
13,0.0498444028198719,0.631578947368421,0.8751452925222782,0.5179856115107914,0.8089887640449438
14,0.04980664700269699,0.62882096069869,0.8756296009298722,0.5142857142857142,0.8089887640449438
15,0.048605822026729584,0.62882096069869,0.8765982177450601,0.5142857142857142,0.8089887640449438
16,0.04788603261113167,0.62882096069869,0.878018855740669,0.5142857142857142,0.8089887640449438
17,0.04920540750026703,0.62882096069869,0.8787291747384736,0.5142857142857142,0.8089887640449438
18,0.04786951094865799,0.62882096069869,0.879342632054759,0.5142857142857142,0.8089887640449438
19,0.04792231321334839,0.6260869565217392,0.8800206638253907,0.5106382978723404,0.8089887640449438
20,0.04793734475970268,0.6260869565217392,0.8805372594601576,0.5106382978723404,0.8089887640449438
21,0.047928374260663986,0.6233766233766234,0.8808278445047139,0.5070422535211268,0.8089887640449438
22,0.046999018639326096,0.6206896551724138,0.8812798656851349,0.5034965034965035,0.8089887640449438
23,0.04745424538850784,0.6233766233766234,0.8820870463644583,0.5070422535211268,0.8089887640449438
24,0.04718094319105148,0.6206896551724138,0.8823130569546688,0.5034965034965035,0.8089887640449438
25,0.046751927584409714,0.6233766233766234,0.8829588014981273,0.5070422535211268,0.8089887640449438
26,0.04679134115576744,0.6233766233766234,0.8837014077231048,0.5070422535211268,0.8089887640449438
27,0.045194536447525024,0.6260869565217392,0.8843794394937362,0.5106382978723404,0.8089887640449438
28,0.04610169678926468,0.62882096069869,0.8848637479013303,0.5142857142857142,0.8089887640449438
29,0.04449659213423729,0.6260869565217392,0.8852834818545784,0.5106382978723404,0.8089887640449438
30,0.04674791172146797,0.6320346320346321,0.8855417796719618,0.5140845070422535,0.8202247191011236
31,0.04530705139040947,0.6320346320346321,0.8863166731241121,0.5140845070422535,0.8202247191011236
32,0.046194788068532944,0.6293103448275862,0.8867686943045332,0.5104895104895105,0.8202247191011236
33,0.0453370101749897,0.6297872340425532,0.8875435877566834,0.5068493150684932,0.8314606741573034
34,0.04481934383511543,0.6271186440677966,0.8883830556631797,0.5034013605442177,0.8314606741573034
35,0.04550772160291672,0.6271186440677966,0.8890288002066382,0.5034013605442177,0.8314606741573034
36,0.04500776156783104,0.6271186440677966,0.8897391192044427,0.5034013605442177,0.8314606741573034
37,0.04416176304221153,0.6271186440677966,0.8902880020663826,0.5034013605442177,0.8314606741573034
38,0.04371040314435959,0.6271186440677966,0.8912243316543975,0.5034013605442177,0.8314606741573034
39,0.04444306716322899,0.6329113924050633,0.8922252356967584,0.5067567567567568,0.8426966292134831
40,0.04399753361940384,0.6329113924050633,0.892418959059796,0.5067567567567568,0.8426966292134831
41,0.043918874114751816,0.6302521008403361,0.8932261397391191,0.5033557046979866,0.8426966292134831
42,0.04402361810207367,0.6359832635983264,0.8939687459640966,0.5066666666666667,0.8539325842696629
43,0.043414853513240814,0.6386554621848739,0.8946467777347281,0.5100671140939598,0.8539325842696629
44,0.04320098087191582,0.6468085106382979,0.8954216711868784,0.5205479452054794,0.8539325842696629
45,0.043015118688344955,0.6468085106382979,0.8960674157303371,0.5205479452054794,0.8539325842696629
46,0.042947135865688324,0.6468085106382979,0.8970683197726979,0.5205479452054794,0.8539325842696629
47,0.04311534762382507,0.6495726495726496,0.8977786387705025,0.5241379310344828,0.8539325842696629
48,0.04238247871398926,0.6495726495726496,0.8982952344052693,0.5241379310344828,0.8539325842696629
49,0.04240775108337402,0.6495726495726496,0.8990055534030738,0.5241379310344828,0.8539325842696629
50,0.04228070750832558,0.6523605150214592,0.8996512979465323,0.5277777777777778,0.8539325842696629
